order_id,booking_time,customer_id,customer_name,customer_email,event_id,event_name,event_location,seat_number,seat_price,event_category,booking_day_of_week,booking_hour,payment_id,payment_time,amount,payment_method,payment_type,booking_event_time,payment_event_time
order_4327,2025-02-04T19:20:42.0000000,cust4327,April Phillips,suzanne30@example.net,event83,Movie,"00901 Williams Ways
Johnsonland, MT 07221",A1,97,Cinema,Tuesday,19,payment_5327,2025-02-04T19:20:35.0000000,190,PayPal,Online,2025-02-04T13:50:43.0450000,2025-02-04T13:50:36.0990000
order_4276,2025-02-04T19:20:38.0000000,cust4276,Stephen King,mrios@example.net,event60,Play,"5464 Natalie Key Suite 115
East Bonnie, ME 85859",C6,76,Theater,Tuesday,19,payment_5276,2025-02-04T19:20:31.0000000,104,Debit Card,Card,2025-02-04T13:50:39.2010000,2025-02-04T13:50:32.6140000
order_4514,2025-02-04T19:20:55.0000000,cust4514,Jessica Hall,lisaperry@example.net,event36,Concert,"8641 Jessica Spur
South Christopher, WA 17068",C1,82,Music,Tuesday,19,payment_5514,2025-02-04T19:20:47.0000000,188,PayPal,Online,2025-02-04T13:50:56.1070000,2025-02-04T13:50:48.6780000
order_4414,2025-02-04T19:20:48.0000000,cust4414,Brandon Murillo,stephensbrett@example.org,event84,Play,"280 Crystal Estate Apt. 231
East Bernardberg, HI 61456",B9,89,Theater,Tuesday,19,payment_5414,2025-02-04T19:20:40.0000000,177,PayPal,Online,2025-02-04T13:50:49.0450000,2025-02-04T13:50:41.9430000
order_3837,2025-02-04T19:20:05.0000000,cust3837,Debbie Spears,gonzalezmary@example.org,event23,Play,"058 Alex Highway Suite 912
East Bradley, MN 21257",C10,97,Theater,Tuesday,19,payment_4837,2025-02-04T19:19:59.0000000,102,PayPal,Online,2025-02-04T13:50:06.8000000,2025-02-04T13:50:00.2910000
order_4234,2025-02-04T19:20:35.0000000,cust4234,Jack Watts,jessicaross@example.com,event22,Concert,"03744 George Squares Suite 585
West Michaelstad, NJ 64517",C9,64,Music,Tuesday,19,payment_5234,2025-02-04T19:20:28.0000000,172,Credit Card,Card,2025-02-04T13:50:36.2160000,2025-02-04T13:50:29.7390000
order_3006,2025-02-04T19:19:06.0000000,cust3006,Natalie Hahn,jodylopez@example.com,event89,Movie,"509 Mclaughlin Row
North Matthewshire, SC 80433",C4,62,Cinema,Tuesday,19,payment_4006,2025-02-04T19:19:01.0000000,123,Debit Card,Card,2025-02-04T13:49:07.9650000,2025-02-04T13:49:02.7590000
order_3601,2025-02-04T19:19:48.0000000,cust3601,Robert Logan,moralesvictoria@example.org,event38,Play,"6900 Moore Walk
Serranoville, VA 13088",B6,92,Theater,Tuesday,19,payment_4601,2025-02-04T19:19:43.0000000,135,PayPal,Online,2025-02-04T13:49:49.9810000,2025-02-04T13:49:44.1720000
order_4402,2025-02-04T19:20:47.0000000,cust4402,Michelle Larson,tina96@example.com,event8,Concert,"329 Brian Plains
Hollyville, AZ 86055",C3,82,Music,Tuesday,19,payment_5402,2025-02-04T19:20:40.0000000,119,Debit Card,Card,2025-02-04T13:50:48.2320000,2025-02-04T13:50:41.1460000
order_4493,2025-02-04T19:20:53.0000000,cust4493,James Frazier,williamsbrandy@example.org,event86,Play,"894 Lindsey Garden
East Brittany, KY 92915",B3,87,Theater,Tuesday,19,payment_5493,2025-02-04T19:20:46.0000000,178,PayPal,Online,2025-02-04T13:50:54.6540000,2025-02-04T13:50:47.2410000
order_3839,2025-02-04T19:20:05.0000000,cust3839,Angela Martinez,rhodesregina@example.com,event12,Play,"348 Veronica Via Suite 506
South Stephanie, NE 50450",B5,90,Theater,Tuesday,19,payment_4839,2025-02-04T19:19:59.0000000,119,Debit Card,Card,2025-02-04T13:50:06.9400000,2025-02-04T13:50:00.4310000
order_4327,2025-02-04T19:20:42.0000000,cust4327,April Phillips,suzanne30@example.net,event83,Movie,"00901 Williams Ways
Johnsonland, MT 07221",B1,60,Cinema,Tuesday,19,payment_5327,2025-02-04T19:20:35.0000000,190,PayPal,Online,2025-02-04T13:50:43.0450000,2025-02-04T13:50:36.0990000
order_4325,2025-02-04T19:20:41.0000000,cust4325,Cathy Sanford,paulpowell@example.net,event42,Play,"5473 Vance Crossing
North Laura, PW 87564",C8,87,Theater,Tuesday,19,payment_5325,2025-02-04T19:20:34.0000000,102,Debit Card,Card,2025-02-04T13:50:42.9040000,2025-02-04T13:50:35.9580000
order_3837,2025-02-04T19:20:05.0000000,cust3837,Debbie Spears,gonzalezmary@example.org,event23,Play,"058 Alex Highway Suite 912
East Bradley, MN 21257",B3,73,Theater,Tuesday,19,payment_4837,2025-02-04T19:19:59.0000000,102,PayPal,Online,2025-02-04T13:50:06.8000000,2025-02-04T13:50:00.2910000
order_4233,2025-02-04T19:20:35.0000000,cust4233,Susan Welch,thomasronald@example.com,event15,Play,"3154 Stewart Expressway Suite 603
Marcusburgh, ND 08976",A10,70,Theater,Tuesday,19,payment_5233,2025-02-04T19:20:28.0000000,111,PayPal,Online,2025-02-04T13:50:36.1540000,2025-02-04T13:50:29.6610000
order_4287,2025-02-04T19:20:38.0000000,cust4287,Lauren Cox,erios@example.com,event68,Movie,"23370 Kimberly Track Suite 543
Cainburgh, PW 94558",A8,71,Cinema,Tuesday,19,payment_5287,2025-02-04T19:20:32.0000000,123,Credit Card,Card,2025-02-04T13:50:39.9980000,2025-02-04T13:50:33.3800000
order_4516,2025-02-04T19:20:55.0000000,cust4516,Michael Smith,parksmichelle@example.org,event43,Play,"1681 Alyssa Islands Apt. 658
Shawburgh, NC 40907",B5,71,Theater,Tuesday,19,payment_5516,2025-02-04T19:20:47.0000000,119,Debit Card,Card,2025-02-04T13:50:56.2400000,2025-02-04T13:50:48.8230000
order_4269,2025-02-04T19:20:37.0000000,cust4269,Ethan White,qclements@example.org,event76,Play,"113 Wallace Crest
Riveraview, VI 66959",C6,61,Theater,Tuesday,19,payment_5269,2025-02-04T19:20:31.0000000,166,PayPal,Online,2025-02-04T13:50:38.7240000,2025-02-04T13:50:32.1200000
order_4355,2025-02-04T19:20:43.0000000,cust4355,Steven Butler,jefferyhuang@example.com,event59,Movie,"800 Dillon Club Suite 759
New Donnatown, NE 59001",C6,78,Cinema,Tuesday,19,payment_5355,2025-02-04T19:20:37.0000000,126,PayPal,Online,2025-02-04T13:50:44.9820000,2025-02-04T13:50:38.0050000
order_4314,2025-02-04T19:20:41.0000000,cust4314,Sheryl Ward,dorothylewis@example.org,event29,Play,"173 Gwendolyn Spur
Thorntonmouth, PW 17024",C6,87,Theater,Tuesday,19,payment_5314,2025-02-04T19:20:34.0000000,174,PayPal,Online,2025-02-04T13:50:42.1380000,2025-02-04T13:50:35.1920000
order_4290,2025-02-04T19:20:39.0000000,cust4290,Thomas Jones,tonya84@example.org,event4,Movie,"66275 Campos Stravenue Suite 073
West Joshua, MP 30702",B4,84,Cinema,Tuesday,19,payment_5290,2025-02-04T19:20:32.0000000,182,PayPal,Online,2025-02-04T13:50:40.1850000,2025-02-04T13:50:33.5670000
order_3003,2025-02-04T19:19:06.0000000,cust3003,David Murray,dwalsh@example.org,event75,Concert,"861 William Hills
North Brittanymouth, AS 47773",A10,78,Music,Tuesday,19,payment_4003,2025-02-04T19:19:01.0000000,126,Credit Card,Card,2025-02-04T13:49:07.7460000,2025-02-04T13:49:02.5560000
order_3004,2025-02-04T19:19:06.0000000,cust3004,Sean Johnson,victoria28@example.net,event21,Play,"254 David Flat
Brittanyhaven, VT 39812",B4,62,Theater,Tuesday,19,payment_4004,2025-02-04T19:19:01.0000000,200,PayPal,Online,2025-02-04T13:49:07.8090000,2025-02-04T13:49:02.6320000
order_3596,2025-02-04T19:19:48.0000000,cust3596,Lisa Munoz,gibbsanna@example.com,event91,Play,"44652 Aaron Crossroad Apt. 888
New Fred, MA 30596",A4,76,Theater,Tuesday,19,payment_4596,2025-02-04T19:19:42.0000000,175,Debit Card,Card,2025-02-04T13:49:49.6420000,2025-02-04T13:49:43.8520000
order_4231,2025-02-04T19:20:35.0000000,cust4231,Jennifer Wilson,john36@example.org,event97,Play,"660 William Locks Apt. 411
Lauraland, MP 45714",C8,90,Theater,Tuesday,19,payment_5231,2025-02-04T19:20:28.0000000,126,Debit Card,Card,2025-02-04T13:50:36.0200000,2025-02-04T13:50:29.5420000
order_4440,2025-02-04T19:20:49.0000000,cust4440,Michelle Bell,douglasricky@example.org,event69,Play,"595 Whitney Shoal
Nortonview, AS 20929",C5,52,Theater,Tuesday,19,payment_5440,2025-02-04T19:20:42.0000000,156,Credit Card,Card,2025-02-04T13:50:50.8030000,2025-02-04T13:50:43.6980000
order_4495,2025-02-04T19:20:53.0000000,cust4495,Angela Maldonado,travistara@example.org,event25,Play,"1588 Ashley Street Apt. 532
Gonzalesmouth, HI 20613",C4,66,Theater,Tuesday,19,payment_5495,2025-02-04T19:20:46.0000000,183,Credit Card,Card,2025-02-04T13:50:54.7950000,2025-02-04T13:50:47.3660000
order_4232,2025-02-04T19:20:35.0000000,cust4232,Edwin Moore,martinezrobert@example.com,event8,Concert,"75776 Phillip Keys
Michellemouth, AL 36656",C4,83,Music,Tuesday,19,payment_5232,2025-02-04T19:20:28.0000000,148,Debit Card,Card,2025-02-04T13:50:36.0910000,2025-02-04T13:50:29.5980000
order_4269,2025-02-04T19:20:37.0000000,cust4269,Ethan White,qclements@example.org,event76,Play,"113 Wallace Crest
Riveraview, VI 66959",C2,58,Theater,Tuesday,19,payment_5269,2025-02-04T19:20:31.0000000,166,PayPal,Online,2025-02-04T13:50:38.7240000,2025-02-04T13:50:32.1200000
order_4233,2025-02-04T19:20:35.0000000,cust4233,Susan Welch,thomasronald@example.com,event15,Play,"3154 Stewart Expressway Suite 603
Marcusburgh, ND 08976",A8,65,Theater,Tuesday,19,payment_5233,2025-02-04T19:20:28.0000000,111,PayPal,Online,2025-02-04T13:50:36.1540000,2025-02-04T13:50:29.6610000
order_4325,2025-02-04T19:20:41.0000000,cust4325,Cathy Sanford,paulpowell@example.net,event42,Play,"5473 Vance Crossing
North Laura, PW 87564",C3,64,Theater,Tuesday,19,payment_5325,2025-02-04T19:20:34.0000000,102,Debit Card,Card,2025-02-04T13:50:42.9040000,2025-02-04T13:50:35.9580000
order_3005,2025-02-04T19:19:06.0000000,cust3005,Michael Ray,thompsonrhonda@example.com,event61,Play,"17250 Logan Cove
New William, AR 10125",C8,98,Theater,Tuesday,19,payment_4005,2025-02-04T19:19:01.0000000,123,Credit Card,Card,2025-02-04T13:49:07.8870000,2025-02-04T13:49:02.6940000
order_3600,2025-02-04T19:19:48.0000000,cust3600,Jason Calhoun,urodriguez@example.com,event75,Play,"41670 Erin Bypass
Brentfurt, NH 41525",A10,92,Theater,Tuesday,19,payment_4600,2025-02-04T19:19:43.0000000,153,Debit Card,Card,2025-02-04T13:49:49.9080000,2025-02-04T13:49:44.1180000
order_4288,2025-02-04T19:20:39.0000000,cust4288,Bryan Arnold,lisaperry@example.net,event89,Play,"42652 Nicholas Loaf Suite 502
South Jameston, TN 19924",C5,92,Theater,Tuesday,19,payment_5288,2025-02-04T19:20:32.0000000,112,Credit Card,Card,2025-02-04T13:50:40.0520000,2025-02-04T13:50:33.4480000
order_3006,2025-02-04T19:19:06.0000000,cust3006,Natalie Hahn,jodylopez@example.com,event89,Movie,"509 Mclaughlin Row
North Matthewshire, SC 80433",B7,67,Cinema,Tuesday,19,payment_4006,2025-02-04T19:19:01.0000000,123,Debit Card,Card,2025-02-04T13:49:07.9650000,2025-02-04T13:49:02.7590000
order_3605,2025-02-04T19:19:49.0000000,cust3605,Jonathan Walker,kkennedy@example.net,event93,Play,"3827 Maurice Ridges
Patrickburgh, ID 63510",C6,74,Theater,Tuesday,19,payment_4605,2025-02-04T19:19:43.0000000,144,PayPal,Online,2025-02-04T13:49:50.2510000,2025-02-04T13:49:44.4460000
order_4382,2025-02-04T19:20:45.0000000,cust4382,Luis Bennett,taylorshelton@example.org,event23,Movie,"38844 Hayes Valleys
Jamestown, NY 53293",A1,67,Cinema,Tuesday,19,payment_5382,2025-02-04T19:20:38.0000000,200,PayPal,Online,2025-02-04T13:50:46.8340000,2025-02-04T13:50:39.8230000
order_4380,2025-02-04T19:20:45.0000000,cust4380,Shawn Gutierrez,hollybender@example.com,event49,Movie,"82688 Peter Circles Suite 113
Erinborough, OH 74381",B6,62,Cinema,Tuesday,19,payment_5380,2025-02-04T19:20:38.0000000,148,PayPal,Online,2025-02-04T13:50:46.6930000,2025-02-04T13:50:39.6980000
order_4370,2025-02-04T19:20:45.0000000,cust4370,Christopher Weaver,kelly35@example.org,event7,Concert,"64989 Jessica Mews
Harrisburgh, ND 64375",B6,96,Music,Tuesday,19,payment_5370,2025-02-04T19:20:38.0000000,118,Debit Card,Card,2025-02-04T13:50:46.0050000,2025-02-04T13:50:39.0260000
order_4324,2025-02-04T19:20:41.0000000,cust4324,Janet Ryan,clarkrodney@example.com,event74,Concert,"PSC 7137, Box 6656
APO AE 71443",A1,89,Music,Tuesday,19,payment_5324,2025-02-04T19:20:34.0000000,103,Debit Card,Card,2025-02-04T13:50:42.8330000,2025-02-04T13:50:35.9010000
order_4333,2025-02-04T19:20:42.0000000,cust4333,Holly Campbell,ucarey@example.org,event96,Movie,"23024 Brandon Hollow
West Ronniestad, ID 14936",A5,95,Cinema,Tuesday,19,payment_5333,2025-02-04T19:20:35.0000000,149,PayPal,Online,2025-02-04T13:50:43.4670000,2025-02-04T13:50:36.5050000
order_4350,2025-02-04T19:20:43.0000000,cust4350,Joel King,grossdavid@example.net,event17,Play,"53092 Michael Locks Suite 590
Lake Brianside, TN 79971",C7,63,Theater,Tuesday,19,payment_5350,2025-02-04T19:20:36.0000000,153,Debit Card,Card,2025-02-04T13:50:44.6300000,2025-02-04T13:50:37.6670000
order_4316,2025-02-04T19:20:41.0000000,cust4316,Robin Brown,klee@example.com,event31,Play,"80632 Chavez Flats
Michaelfurt, PA 67917",B7,64,Theater,Tuesday,19,payment_5316,2025-02-04T19:20:34.0000000,111,Credit Card,Card,2025-02-04T13:50:42.2790000,2025-02-04T13:50:35.3330000
order_4383,2025-02-04T19:20:45.0000000,cust4383,Danielle Doyle,jessica54@example.com,event46,Concert,"USCGC Tyler
FPO AP 83843",A5,62,Music,Tuesday,19,payment_5383,2025-02-04T19:20:38.0000000,143,PayPal,Online,2025-02-04T13:50:46.8960000,2025-02-04T13:50:39.8860000
order_3008,2025-02-04T19:19:07.0000000,cust3008,Catherine Powers,elizabethwilliams@example.org,event39,Concert,"59062 Gutierrez Heights
West Sarah, DE 16289",A3,84,Music,Tuesday,19,payment_4008,2025-02-04T19:19:01.0000000,134,Debit Card,Card,2025-02-04T13:49:08.1220000,2025-02-04T13:49:02.8970000
order_3603,2025-02-04T19:19:49.0000000,cust3603,Ricardo Mays,tracyrodriguez@example.com,event3,Play,"977 Fernandez Alley
Port Randyburgh, IN 25938",B2,60,Theater,Tuesday,19,payment_4603,2025-02-04T19:19:43.0000000,192,PayPal,Online,2025-02-04T13:49:50.1110000,2025-02-04T13:49:44.3210000
order_4407,2025-02-04T19:20:47.0000000,cust4407,Shawn Thompson,nicholsrodney@example.net,event13,Concert,"1833 Carter Inlet Apt. 671
Maryview, ND 45642",C10,70,Music,Tuesday,19,payment_5407,2025-02-04T19:20:40.0000000,168,Credit Card,Card,2025-02-04T13:50:48.5680000,2025-02-04T13:50:41.4950000
order_4279,2025-02-04T19:20:38.0000000,cust4279,Jennifer Butler,pughbrooke@example.org,event46,Play,"73868 Woodward Village
Gardnerview, PW 64766",A3,54,Theater,Tuesday,19,payment_5279,2025-02-04T19:20:31.0000000,120,Credit Card,Card,2025-02-04T13:50:39.4420000,2025-02-04T13:50:32.8390000
order_4471,2025-02-04T19:20:52.0000000,cust4471,Mrs. Sheri Durham,jaredthompson@example.com,event91,Concert,"6651 Reed Bridge
Carterfurt, NM 91812",A10,84,Music,Tuesday,19,payment_5471,2025-02-04T19:20:44.0000000,134,Credit Card,Card,2025-02-04T13:50:53.0680000,2025-02-04T13:50:45.7760000
order_4304,2025-02-04T19:20:40.0000000,cust4304,Sydney Dalton,oyoung@example.org,event97,Concert,"654 David Hollow Suite 775
Cynthiaport, MO 38161",C2,56,Music,Tuesday,19,payment_5304,2025-02-04T19:20:33.0000000,128,Credit Card,Card,2025-02-04T13:50:41.4350000,2025-02-04T13:50:34.5210000
order_4340,2025-02-04T19:20:42.0000000,cust4340,Derek Curtis,vpaul@example.net,event20,Movie,"038 Weaver Alley
Kellerton, AK 37420",A5,67,Cinema,Tuesday,19,payment_5340,2025-02-04T19:20:35.0000000,173,Credit Card,Card,2025-02-04T13:50:43.9430000,2025-02-04T13:50:36.9950000
order_3840,2025-02-04T19:20:05.0000000,cust3840,Jacob Williams,kpadilla@example.org,event19,Play,"PSC 5692, Box 8799
APO AE 82012",C5,78,Theater,Tuesday,19,payment_4840,2025-02-04T19:19:59.0000000,180,PayPal,Online,2025-02-04T13:50:06.9970000,2025-02-04T13:50:00.4860000
order_4486,2025-02-04T19:20:53.0000000,cust4486,Melissa Patterson,ychristian@example.net,event64,Concert,"PSC 1942, Box 3139
APO AE 32354",C1,83,Music,Tuesday,19,payment_5486,2025-02-04T19:20:45.0000000,134,Debit Card,Card,2025-02-04T13:50:54.1470000,2025-02-04T13:50:46.7770000
order_4360,2025-02-04T19:20:44.0000000,cust4360,Jessica Vaughn,david05@example.com,event54,Concert,"42699 Ashley Rest Suite 620
Josephburgh, SD 23932",C5,69,Music,Tuesday,19,payment_5360,2025-02-04T19:20:37.0000000,136,Debit Card,Card,2025-02-04T13:50:45.3260000,2025-02-04T13:50:38.3330000
order_3843,2025-02-04T19:20:06.0000000,cust3843,Kyle Goodman,julie09@example.net,event60,Movie,"2380 Green Rue
Charlesshire, AL 25537",C8,66,Cinema,Tuesday,19,payment_4843,2025-02-04T19:19:59.0000000,133,Debit Card,Card,2025-02-04T13:50:07.2000000,2025-02-04T13:50:00.6730000
order_3842,2025-02-04T19:20:06.0000000,cust3842,Candace Wright,erik05@example.net,event79,Movie,"839 Taylor Key
Lopezmouth, VI 80126",C5,66,Cinema,Tuesday,19,payment_4842,2025-02-04T19:19:59.0000000,121,Debit Card,Card,2025-02-04T13:50:07.1380000,2025-02-04T13:50:00.6110000
order_4423,2025-02-04T19:20:48.0000000,cust4423,Kevin Anderson,darlene17@example.org,event96,Movie,"808 Stanton Harbor
Lake Jillian, MT 29415",A6,90,Cinema,Tuesday,19,payment_5423,2025-02-04T19:20:41.0000000,103,Debit Card,Card,2025-02-04T13:50:49.6620000,2025-02-04T13:50:42.5730000
order_4235,2025-02-04T19:20:35.0000000,cust4235,Michele Clark,lynnmorgan@example.net,event43,Play,"0265 Hawkins Spring
Hallbury, MD 17440",C5,75,Theater,Tuesday,19,payment_5235,2025-02-04T19:20:28.0000000,172,Debit Card,Card,2025-02-04T13:50:36.2950000,2025-02-04T13:50:29.8010000
order_4447,2025-02-04T19:20:50.0000000,cust4447,Randall Ramirez,ihernandez@example.org,event47,Movie,"00454 Jose Ferry
West Tamaraberg, IA 48400",C7,84,Cinema,Tuesday,19,payment_5447,2025-02-04T19:20:43.0000000,164,PayPal,Online,2025-02-04T13:50:51.3030000,2025-02-04T13:50:44.1670000
order_4315,2025-02-04T19:20:41.0000000,cust4315,Rebecca Figueroa,nicole76@example.com,event89,Concert,"36833 Garcia Gardens
East Amy, ID 16572",B10,73,Music,Tuesday,19,payment_5315,2025-02-04T19:20:34.0000000,137,Debit Card,Card,2025-02-04T13:50:42.2010000,2025-02-04T13:50:35.2710000
order_4331,2025-02-04T19:20:42.0000000,cust4331,Phillip Craig,emarshall@example.org,event20,Concert,"40152 Erica Trail
North Sara, OK 77418",B1,92,Music,Tuesday,19,payment_5331,2025-02-04T19:20:35.0000000,108,Debit Card,Card,2025-02-04T13:50:43.3330000,2025-02-04T13:50:36.3860000
order_4279,2025-02-04T19:20:38.0000000,cust4279,Jennifer Butler,pughbrooke@example.org,event46,Play,"73868 Woodward Village
Gardnerview, PW 64766",A2,67,Theater,Tuesday,19,payment_5279,2025-02-04T19:20:31.0000000,120,Credit Card,Card,2025-02-04T13:50:39.4420000,2025-02-04T13:50:32.8390000
order_4517,2025-02-04T19:20:55.0000000,cust4517,Brian Marshall,deanna30@example.com,event57,Concert,"268 Donna Junction
East Georgeborough, KY 44941",B3,50,Music,Tuesday,19,payment_5517,2025-02-04T19:20:47.0000000,195,PayPal,Online,2025-02-04T13:50:56.3110000,2025-02-04T13:50:48.8810000
order_4417,2025-02-04T19:20:48.0000000,cust4417,Erin Buckley,birdrobyn@example.net,event87,Movie,"32489 Lewis Plains Suite 091
Stephanieland, PR 91750",A7,79,Cinema,Tuesday,19,payment_5417,2025-02-04T19:20:41.0000000,169,PayPal,Online,2025-02-04T13:50:49.2400000,2025-02-04T13:50:42.1670000
order_3841,2025-02-04T19:20:06.0000000,cust3841,Hayley Mitchell,icummings@example.com,event11,Play,"7698 Kenneth Drives Suite 901
New Laurahaven, WA 06087",B9,60,Theater,Tuesday,19,payment_4841,2025-02-04T19:19:59.0000000,147,PayPal,Online,2025-02-04T13:50:07.0750000,2025-02-04T13:50:00.5480000
order_4237,2025-02-04T19:20:35.0000000,cust4237,Gene Short,hesparza@example.com,event75,Movie,"4264 Chavez Locks
Veronicachester, ME 14731",A6,61,Cinema,Tuesday,19,payment_5237,2025-02-04T19:20:28.0000000,140,Debit Card,Card,2025-02-04T13:50:36.4270000,2025-02-04T13:50:29.9480000
order_3009,2025-02-04T19:19:07.0000000,cust3009,Bryce Taylor,russobrianna@example.net,event40,Movie,"797 Robinson Curve Apt. 829
New Parker, MP 76735",A1,86,Cinema,Tuesday,19,payment_4009,2025-02-04T19:19:01.0000000,110,Credit Card,Card,2025-02-04T13:49:08.2000000,2025-02-04T13:49:02.9760000
order_3604,2025-02-04T19:19:49.0000000,cust3604,Karen Benton,jeffrey87@example.com,event75,Play,"35546 Jordan Squares
Silvaside, WI 29721",A2,100,Theater,Tuesday,19,payment_4604,2025-02-04T19:19:43.0000000,165,PayPal,Online,2025-02-04T13:49:50.1890000,2025-02-04T13:49:44.3830000
order_4405,2025-02-04T19:20:47.0000000,cust4405,Scott Lewis MD,richard66@example.net,event54,Movie,"2553 Joyce Tunnel
North Taylor, SD 69499",B6,69,Cinema,Tuesday,19,payment_5405,2025-02-04T19:20:40.0000000,200,PayPal,Online,2025-02-04T13:50:48.4350000,2025-02-04T13:50:41.3490000
order_4497,2025-02-04T19:20:53.0000000,cust4497,Brandon Poole,newmanmadison@example.com,event18,Concert,"68868 Mathews Mews Apt. 861
East Lisa, VA 73980",A5,54,Music,Tuesday,19,payment_5497,2025-02-04T19:20:46.0000000,184,PayPal,Online,2025-02-04T13:50:54.9360000,2025-02-04T13:50:47.5060000
order_3842,2025-02-04T19:20:06.0000000,cust3842,Candace Wright,erik05@example.net,event79,Movie,"839 Taylor Key
Lopezmouth, VI 80126",B9,58,Cinema,Tuesday,19,payment_4842,2025-02-04T19:19:59.0000000,121,Debit Card,Card,2025-02-04T13:50:07.1380000,2025-02-04T13:50:00.6110000
order_4330,2025-02-04T19:20:42.0000000,cust4330,Ronald Mendez,xwalsh@example.org,event58,Movie,"896 Andrea Mills Apt. 177
Lisafurt, MD 98008",C4,90,Cinema,Tuesday,19,payment_5330,2025-02-04T19:20:35.0000000,125,Credit Card,Card,2025-02-04T13:50:43.2550000,2025-02-04T13:50:36.3230000
